State,Country,Latitude,Longitude,Date,Confirmed,Deaths,Recovered,Active,WHO Region
,Zambia,-15.4167,28.2833,6/4/20,1089,7,912,170,Africa
,Zimbabwe,-20.0,30.0,6/4/20,237,4,31,202,Africa
,Dominica,15.415,-61.371,6/4/20,18,0,16,2,Americas
,Grenada,12.1165,-61.679,6/4/20,23,0,18,5,Americas
,Mozambique,-18.665695,35.529562,6/4/20,352,2,0,350,Africa
,Syria,34.802075,38.99681500000001,6/4/20,124,6,0,118,Eastern Mediterranean
,Timor-Leste,-8.874217,125.727539,6/4/20,24,0,0,24,South-East Asia
,Belize,13.1939,-59.5432,6/4/20,18,2,16,0,Americas
,Laos,19.85627,102.495496,6/4/20,19,0,18,1,Western Pacific
,Libya,26.3351,17.228331,6/4/20,209,5,52,152,Eastern Mediterranean
,West Bank and Gaza,31.9522,35.2332,6/4/20,464,3,377,84,Eastern Mediterranean
,Guinea-Bissau,11.8037,-15.1804,6/4/20,1339,8,53,1278,Africa
,Mali,17.570692,-3.996166000000001,6/4/20,1461,85,806,570,Africa
,Saint Kitts and Nevis,17.357822,-62.782998,6/4/20,15,0,15,0,Americas
Northwest Territories,Canada,64.8255,-124.8457,6/4/20,5,0,0,5,Americas
Yukon,Canada,64.2823,-135.0,6/4/20,11,0,0,11,Americas
,Kosovo,42.602636,20.902977,6/4/20,1142,30,871,241,Europe
,Burma,21.9162,95.956,6/4/20,236,6,148,82,South-East Asia
Anguilla,Anguilla (UK),18.2206,-63.0686,6/4/20,3,0,3,0,Americas
British Virgin Islands,British Virgin Islands (UK),18.4207,-64.64,6/4/20,8,1,7,0,Americas
Turks and Caicos Islands,Turks and Caicos Islands (UK),21.69400000000001,-71.7979,6/4/20,12,1,11,0,Americas
,Botswana,-22.3285,24.6849,6/4/20,40,1,23,16,Africa
,Burundi,-3.3731,29.9189,6/4/20,63,1,33,29,Africa
,Sierra Leone,8.460555000000001,-11.779889,6/4/20,914,47,491,376,Africa
,Malawi,-13.254307999999998,34.301525,6/4/20,393,4,51,338,Africa
Falkland Islands (Malvinas),Falkland Islands (Malvinas) (UK),-51.7963,-59.5236,6/4/20,13,0,13,0,Africa
Saint Pierre and Miquelon,Saint Pierre and Miquelon (FR),46.8852,-56.3159,6/4/20,1,0,1,0,Americas
,South Sudan,6.877000000000002,31.307,6/4/20,994,10,6,978,Africa
,Western Sahara,24.2155,-12.8858,6/4/20,9,1,6,2,Africa
,Sao Tome and Principe,0.18636,6.613081,6/4/20,485,12,68,405,Africa
,Yemen,15.552727,48.516388,6/4/20,453,103,17,333,Eastern Mediterranean
,Comoros,-11.6455,43.3333,6/4/20,132,2,55,75,Africa
,Tajikistan,38.861034,71.276093,6/4/20,4289,48,2401,1840,Europe
,Lesotho,-29.609988,28.233608,6/4/20,4,0,2,2,Africa
,Afghanistan,33.0,65.0,6/5/20,18969,309,1762,16898,Eastern Mediterranean
,Albania,41.1533,20.1683,6/5/20,1212,33,910,269,Europe
,Algeria,28.0339,1.6596,6/5/20,9935,690,6453,2792,Africa
,Andorra,42.5063,1.5218,6/5/20,852,51,741,60,Europe
,Angola,-11.2027,17.8739,6/5/20,86,4,21,61,Africa
,Antigua and Barbuda,17.0608,-61.7964,6/5/20,26,3,20,3,Americas
,Argentina,-38.4161,-63.6167,6/5/20,21037,632,6088,14317,Americas
,Armenia,40.0691,45.0382,6/5/20,11817,183,3513,8121,Europe
Australian Capital Territory,Australia,-35.4735,149.0124,6/5/20,107,3,104,0,Western Pacific
New South Wales,Australia,-33.8688,151.2093,6/5/20,3110,48,2719,343,Western Pacific
Northern Territory,Australia,-12.4634,130.8456,6/5/20,29,0,29,0,Western Pacific
Queensland,Australia,-28.0167,153.4,6/5/20,1061,6,1049,6,Western Pacific
South Australia,Australia,-34.9285,138.6007,6/5/20,440,4,436,0,Western Pacific
Tasmania,Australia,-41.4545,145.9707,6/5/20,228,13,208,7,Western Pacific
Victoria,Australia,-37.8136,144.9631,6/5/20,1681,19,1586,76,Western Pacific
Western Australia,Australia,-31.9505,115.8605,6/5/20,596,9,557,30,Western Pacific
,Austria,47.5162,14.5501,6/5/20,16843,672,15742,429,Europe
,Azerbaijan,40.1431,47.5769,6/5/20,6860,82,3871,2907,Europe
,Bahamas,25.0343,-77.3963,6/5/20,102,11,55,36,Americas
,Bahrain,26.0275,50.55,6/5/20,13835,22,8585,5228,Eastern Mediterranean
,Bangladesh,23.685,90.3563,6/5/20,60391,811,12804,46776,South-East Asia
,Barbados,13.1939,-59.5432,6/5/20,92,7,81,4,Americas
,Belarus,53.7098,27.9534,6/5/20,46868,259,22066,24543,Europe
,Belgium,50.8333,4.0,6/5/20,58907,9566,16112,33229,Europe
,Benin,9.3077,2.3158,6/5/20,261,3,151,107,Africa
,Bhutan,27.5142,90.4336,6/5/20,48,0,11,37,South-East Asia
,Bolivia,-16.2902,-63.5887,6/5/20,12728,427,1739,10562,Americas
,Bosnia and Herzegovina,43.9159,17.6791,6/5/20,2606,159,1968,479,Europe
,Brazil,-14.235,-51.9253,6/5/20,645771,35026,266940,343805,Americas
,Brunei,4.5353,114.7277,6/5/20,141,2,138,1,Western Pacific
,Bulgaria,42.7339,25.4858,6/5/20,2627,159,1390,1078,Europe
,Burkina Faso,12.2383,-1.5616,6/5/20,888,53,760,75,Africa
,Cabo Verde,16.5388,-23.0418,6/5/20,536,5,239,292,Africa
,Cambodia,11.55,104.9167,6/5/20,125,0,123,2,Western Pacific
,Cameroon,3.848,11.5021,6/5/20,7392,205,4575,2612,Africa
Alberta,Canada,53.9333,-116.5765,6/5/20,7098,146,0,6952,Americas
British Columbia,Canada,49.2827,-123.1207,6/5/20,2632,167,0,2465,Americas
Manitoba,Canada,53.7609,-98.8139,6/5/20,300,7,0,293,Americas
New Brunswick,Canada,46.5653,-66.4619,6/5/20,136,1,0,135,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,6/5/20,261,3,0,258,Americas
Nova Scotia,Canada,44.682,-63.7443,6/5/20,1058,61,0,997,Americas
Ontario,Canada,51.2538,-85.3232,6/5/20,31359,2446,0,28913,Americas
Prince Edward Island,Canada,46.5107,-63.4168,6/5/20,27,0,0,27,Americas
Quebec,Canada,52.9399,-73.5491,6/5/20,52398,4935,0,47463,Americas
Saskatchewan,Canada,52.9399,-106.4509,6/5/20,649,11,0,638,Americas
,Central African Republic,6.6111,20.9394,6/5/20,1451,4,29,1418,Africa
,Chad,15.4542,18.7322,6/5/20,836,68,657,111,Africa
,Chile,-35.6751,-71.543,6/5/20,122499,1448,99358,21693,Americas
Anhui,China,31.8257,117.2264,6/5/20,991,6,985,0,Western Pacific
Beijing,China,40.1824,116.4142,6/5/20,594,9,583,2,Western Pacific
Chongqing,China,30.0572,107.874,6/5/20,579,6,573,0,Western Pacific
Fujian,China,26.0789,117.9874,6/5/20,358,1,356,1,Western Pacific
Gansu,China,37.8099,101.0583,6/5/20,139,2,137,0,Western Pacific
Guangdong,China,23.3417,113.4244,6/5/20,1601,8,1584,9,Western Pacific
Guangxi,China,23.8298,108.7881,6/5/20,254,2,252,0,Western Pacific
Guizhou,China,26.8154,106.8748,6/5/20,147,2,145,0,Western Pacific
Hainan,China,19.1959,109.7453,6/5/20,169,6,163,0,Western Pacific
Hebei,China,39.549,116.1306,6/5/20,328,6,322,0,Western Pacific
Heilongjiang,China,47.862,127.7615,6/5/20,947,13,934,0,Western Pacific
Henan,China,33.882,113.614,6/5/20,1276,22,1254,0,Western Pacific
Hong Kong,China,22.3,114.2,6/5/20,1102,4,1045,53,Western Pacific
Hubei,China,30.9756,112.2707,6/5/20,68135,4512,63623,0,Western Pacific
Hunan,China,27.6104,111.7088,6/5/20,1019,4,1015,0,Western Pacific
Inner Mongolia,China,44.0935,113.9448,6/5/20,235,1,213,21,Western Pacific
Jiangsu,China,32.9711,119.455,6/5/20,653,0,653,0,Western Pacific
Jiangxi,China,27.614,115.7221,6/5/20,932,1,931,0,Western Pacific
Jilin,China,43.6661,126.1923,6/5/20,155,2,150,3,Western Pacific
Liaoning,China,41.2956,122.6085,6/5/20,149,2,147,0,Western Pacific
Macau,China,22.1667,113.55,6/5/20,45,0,45,0,Western Pacific
Ningxia,China,37.2692,106.1655,6/5/20,75,0,75,0,Western Pacific
Qinghai,China,35.7452,95.9956,6/5/20,18,0,18,0,Western Pacific
Shaanxi,China,35.1917,108.8701,6/5/20,309,3,305,1,Western Pacific
Shandong,China,36.3427,118.1498,6/5/20,792,7,780,5,Western Pacific
Shanghai,China,31.202,121.4491,6/5/20,677,7,663,7,Western Pacific
Shanxi,China,37.5777,112.2922,6/5/20,198,0,198,0,Western Pacific
Sichuan,China,30.6171,102.7103,6/5/20,578,3,558,17,Western Pacific
Tianjin,China,39.3054,117.323,6/5/20,192,3,189,0,Western Pacific
Tibet,China,31.6927,88.0924,6/5/20,1,0,1,0,Western Pacific
Xinjiang,China,41.1129,85.2401,6/5/20,76,3,73,0,Western Pacific
Yunnan,China,24.974,101.487,6/5/20,185,2,183,0,Western Pacific
Zhejiang,China,29.1832,120.0934,6/5/20,1268,1,1267,0,Western Pacific
,Colombia,4.5709,-74.2973,6/5/20,36759,1204,13670,21885,Americas
,Congo (Brazzaville),-4.0383,21.7587,6/5/20,635,20,182,433,Africa
,Congo (Kinshasa),-4.0383,21.7587,6/5/20,3764,81,512,3171,Africa
,Costa Rica,9.7489,-83.7534,6/5/20,1228,10,695,523,Americas
,Cote d'Ivoire,7.54,-5.5471,6/5/20,3431,36,1604,1791,Africa
,Croatia,45.1,15.2,6/5/20,2247,103,2113,31,Europe
,Cuba,22.0,-80.0,6/5/20,2133,83,1848,202,Americas
,Cyprus,35.1264,33.4299,6/5/20,960,17,807,136,Europe
,Czechia,49.8175,15.473,6/5/20,9529,327,6881,2321,Europe
Faroe Islands,Faroe Islands (DK),61.8926,-6.9118,6/5/20,187,0,187,0,
Greenland,Greenland (DK),71.7069,-42.6043,6/5/20,13,0,13,0,Europe
,Denmark,56.2639,9.5018,6/5/20,11875,586,10653,636,Europe
,Djibouti,11.8251,42.5903,6/5/20,4123,26,1707,2390,Eastern Mediterranean
,Dominican Republic,18.7357,-70.1627,6/5/20,18708,525,11736,6447,Americas
,Ecuador,-1.8312,-78.1834,6/5/20,41575,3534,20568,17473,Americas
,Egypt,26.0,30.0,6/5/20,31115,1166,8158,21791,Eastern Mediterranean
,El Salvador,13.7942,-88.8965,6/5/20,2849,53,1249,1547,Americas
,Equatorial Guinea,1.5,10.0,6/5/20,1306,12,200,1094,Africa
,Eritrea,15.1794,39.7823,6/5/20,39,0,39,0,Africa
,Estonia,58.5953,25.0136,6/5/20,1910,69,1667,174,Europe
,Eswatini,-26.5225,31.4659,6/5/20,305,3,221,81,Africa
,Ethiopia,9.145,40.4897,6/5/20,1805,19,262,1524,Africa
,Fiji,-17.7134,178.065,6/5/20,18,0,18,0,Western Pacific
,Finland,64.0,26.0,6/5/20,6941,322,5800,819,Europe
French Guiana,French Guiana,3.9339,-53.1258,6/5/20,589,1,321,267,Americas
French Polynesia,French Polynesia,-17.6797,149.4068,6/5/20,60,0,60,0,Western Pacific
Guadeloupe,Guadeloupe (FR),16.25,-61.5833,6/5/20,164,14,144,6,Americas
Mayotte,Mayotte (FR),-12.8275,45.1662,6/5/20,2079,25,1523,531,Africa
New Caledonia,France,-20.9043,165.618,6/5/20,20,0,18,2,Europe
Reunion,Reunion (FR),-21.1351,55.2471,6/5/20,480,1,411,68,Africa
Saint Barthelemy,France,17.9,-62.8333,6/5/20,6,0,6,0,Europe
St Martin,France,18.0708,-63.0501,6/5/20,41,3,33,5,Europe
Martinique,Martinique (FR),14.6415,-61.0242,6/5/20,202,14,98,90,Americas
,France,46.2276,2.2137,6/5/20,186538,29056,68007,89475,Europe
,Gabon,-0.8037,11.6094,6/5/20,3101,21,833,2247,Africa
,Gambia,13.4432,-15.3101,6/5/20,26,1,21,4,Africa
,Georgia,42.3154,43.3569,6/5/20,805,13,650,142,Europe
,Germany,51.0,9.0,6/5/20,184924,8658,168480,7786,Europe
,Ghana,7.9465,-1.0232,6/5/20,9168,42,3457,5669,Africa
,Greece,39.0742,21.8243,6/5/20,2967,180,1374,1413,Europe
,Guatemala,15.7835,-90.2308,6/5/20,6485,216,1053,5216,Americas
,Guinea,9.9456,-9.6966,6/5/20,4060,23,2667,1370,Africa
,Guyana,5.0,-58.75,6/5/20,153,12,77,64,Americas
,Haiti,18.9712,-72.2852,6/5/20,2740,50,24,2666,Americas
,Holy See,41.9029,12.4534,6/5/20,12,0,2,10,Europe
,Honduras,15.2,-86.2419,6/5/20,5971,248,677,5046,Americas
,Hungary,47.1625,19.5033,6/5/20,3970,542,2245,1183,Europe
,Iceland,64.9631,-19.0208,6/5/20,1806,10,1794,2,Europe
,India,21.0,78.0,6/5/20,236184,6649,113233,116302,South-East Asia
,Indonesia,-0.7893,113.9213,6/5/20,29521,1770,9443,18308,South-East Asia
,Iran,32.0,53.0,6/5/20,167156,8134,129741,29281,Eastern Mediterranean
,Iraq,33.0,44.0,6/5/20,9846,285,4573,4988,Eastern Mediterranean
,Ireland,53.1424,-7.6921,6/5/20,25163,1670,22698,795,Europe
,Israel,31.0,35.0,6/5/20,17562,291,15026,2245,Europe
,Italy,43.0,12.0,6/5/20,234531,33774,163781,36976,Europe
,Jamaica,18.1096,-77.2975,6/5/20,595,10,385,200,Americas
,Japan,36.0,138.0,6/5/20,16958,916,14925,1117,Western Pacific
,Jordan,31.24,36.51,6/5/20,784,9,571,204,Eastern Mediterranean
,Kazakhstan,48.0196,66.9237,6/5/20,12312,52,6903,5357,Europe
,Kenya,-0.0236,37.9062,6/5/20,2474,79,643,1752,Africa
,South Korea,36.0,128.0,6/5/20,11719,273,10531,915,Western Pacific
,Kuwait,29.5,47.75,6/5/20,30644,244,18277,12123,Eastern Mediterranean
,Kyrgyzstan,41.2044,74.7661,6/5/20,1936,22,1340,574,Europe
,Latvia,56.8796,24.6032,6/5/20,1085,25,781,279,Europe
,Lebanon,33.8547,35.8623,6/5/20,1312,28,768,516,Eastern Mediterranean
,Liberia,6.4281,-9.4295,6/5/20,334,30,176,128,Africa
,Liechtenstein,47.14,9.55,6/5/20,82,1,55,26,Europe
,Lithuania,55.1694,23.8813,6/5/20,1694,71,1302,321,Europe
,Luxembourg,49.8153,6.1296,6/5/20,4032,110,3885,37,Europe
,Madagascar,-18.7669,46.8691,6/5/20,975,7,201,767,Africa
,Malaysia,2.5,112.5,6/5/20,8266,116,6610,1540,Western Pacific
,Maldives,3.2028,73.2207,6/5/20,1883,7,717,1159,South-East Asia
,Malta,35.9375,14.3754,6/5/20,625,9,583,33,Europe
,Mauritania,21.0079,10.9408,6/5/20,883,43,69,771,Africa
,Mauritius,-20.2,57.5,6/5/20,337,10,324,3,Africa
,Mexico,23.6345,-102.5528,6/5/20,110026,13170,77841,19015,Americas
,Moldova,47.4116,28.3699,6/5/20,9247,323,5240,3684,Europe
,Monaco,43.7333,7.4167,6/5/20,99,4,93,2,Europe
,Mongolia,46.8625,103.8467,6/5/20,191,0,70,121,Western Pacific
,Montenegro,42.5,19.3,6/5/20,324,9,315,0,Europe
,Morocco,31.7917,-7.0926,6/5/20,8071,208,7268,595,Eastern Mediterranean
,Namibia,-22.9576,18.4904,6/5/20,25,0,16,9,Africa
,Nepal,28.1667,84.25,6/5/20,2912,11,333,2568,South-East Asia
Aruba,Aruba (NL),12.5186,-70.0358,6/5/20,101,3,98,0,Americas
Curacao,Curacao (NL),12.1696,-68.99,6/5/20,21,1,15,5,Americas
Sint Maarten,Sint Maarten (NL),18.0425,-63.0548,6/5/20,77,15,61,1,Americas
,Netherlands,52.1326,5.2913,6/5/20,47152,6005,0,41147,Europe
,New Zealand,-40.9006,174.886,6/5/20,1504,22,1481,1,Western Pacific
,Nicaragua,12.8654,-85.2072,6/5/20,1118,46,370,702,Americas
,Niger,17.6078,8.0817,6/5/20,966,65,863,38,Africa
,Nigeria,9.082,8.6753,6/5/20,11844,333,3696,7815,Africa
,North Macedonia,41.6086,21.7453,6/5/20,2790,149,1632,1009,Europe
,Norway,60.472,8.4689,6/5/20,8522,238,8138,146,Europe
,Oman,21.0,57.0,6/5/20,15086,72,3451,11563,Eastern Mediterranean
,Pakistan,30.3753,69.3451,6/5/20,93983,1935,32581,59467,Eastern Mediterranean
,Panama,8.538,-80.7821,6/5/20,15463,370,9719,5374,Americas
,Papua New Guinea,-6.315,143.9555,6/5/20,8,0,8,0,Western Pacific
,Paraguay,-23.4425,-58.4438,6/5/20,1087,11,516,560,Americas
,Peru,-9.19,-75.0152,6/5/20,187400,5162,79214,103024,Americas
